Section_Name,Start_Timestamp,End_Timestamp,Mode,Start_sec,End_sec,Duration,Cycle_Onsets,Cycle_Periods,Total_Cycles,total_feet_onsets
Section_1,"00:00:08,400","00:00:49,420",gr,8.4,49.42,41.02,"[ 9.922 11.889 13.871 15.87  17.81  19.804 21.759 23.666 25.638 27.579
 29.524 31.476 33.409 35.36  37.299 39.23  41.139 43.064 44.996 46.92
 48.824]","[1.967 1.982 1.999 1.94  1.994 1.955 1.907 1.972 1.941 1.945 1.952 1.933
 1.951 1.939 1.931 1.909 1.925 1.932 1.924 1.904]",20,60
