zpos
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0002819999999999906
0.0013229999999999908
0.0024099999999999955
0.0035469999999999946
0.004730999999999999
0.005954000000000001
0.007218000000000002
0.008522000000000002
0.009866
0.011250999999999997
0.012675999999999993
0.014142000000000002
0.015647999999999995
0.017195000000000002
0.018781999999999993
0.020409999999999998
0.022060999999999997
0.023722999999999994
0.025404999999999997
0.02711899999999999
0.028872999999999996
0.030676999999999996
0.032541
0.03447599999999999
0.03649000000000001
0.038593
0.040795999999999985
0.043107999999999994
0.045527
0.048039999999999985
0.05064300000000001
0.05333
0.056097999999999995
0.058940000000000006
0.061851
0.06482800000000001
0.067864
0.070956
0.07409700000000001
0.077283
0.08059100000000001
0.084075
0.08769600000000001
0.09141699999999998
0.09519699999999999
0.09899799999999999
0.102781
0.106508
0.11013900000000001
0.11363599999999999
0.11695999999999998
0.12007300000000001
0.12305200000000002
0.12599200000000002
0.12887200000000001
0.131676
0.134385
0.136979
0.13944199999999998
0.14175400000000002
0.14389699999999997
0.145852
0.147601
0.149126
0.15046400000000001
0.15165700000000001
0.15269799999999997
0.15357800000000002
0.15428899999999998
0.154822
0.15517
0.155324
0.155276
0.15501800000000002
0.15453999999999998
0.153836
0.152888
0.15169599999999997
0.150274
0.14863600000000002
0.14679499999999998
0.144767
0.142564
0.140201
0.137692
0.13505199999999998
0.13229300000000002
0.129431
0.126389
0.12310299999999999
0.11960600000000002
0.11593099999999998
0.11211000000000002
0.10817600000000002
0.10415999999999999
0.100096
0.096016
0.091953
0.087938
0.08400500000000001
0.08006200000000001
0.07601299999999998
0.071889
0.06771899999999999
0.06353299999999999
0.05936099999999998
0.05523199999999999
0.051176999999999986
