time_sec,frames
13.045833333333333,3131
16.4375,3945
24.1625,5799
26.375,6330
31.608333333333334,7586
36.575,8778
41.675,10002
47.81666666666667,11476
48.96666666666667,11752
52.67916666666667,12643
53.891666666666666,12934
57.82083333333333,13877
58.74583333333333,14099
59.38333333333333,14252
62.525,15006
63.5125,15243
66.82083333333334,16037
67.0375,16089
68.00416666666666,16321
71.60833333333333,17186
72.55,17412
74.21666666666667,17812
76.01666666666667,18244
77.10416666666667,18505
77.74583333333334,18659
81.77916666666667,19627
183.6,44064
183.9875,44157
185.20416666666668,44449
185.51666666666668,44524
186.15,44676
186.71666666666667,44812
187.00833333333333,44882
187.67083333333332,45041
188.30416666666667,45193
188.61666666666667,45268
189.2125,45411
189.82083333333333,45557
190.12083333333334,45629
190.71666666666667,45772
191.29166666666666,45910
191.625,45990
192.24583333333334,46139
192.88333333333333,46292
193.2375,46377
199.125,47790
202.91666666666666,48700
203.72916666666666,48895
207.28333333333333,49748
208.44583333333333,50027
208.78333333333333,50108
209.50416666666666,50281
210.13333333333333,50432
210.71666666666667,50572
211.45,50748
211.825,50838
212.49583333333334,50999
213.06666666666666,51136
213.66666666666666,51280
214.40416666666667,51457
214.69166666666666,51526
215.85833333333332,51806
217.4375,52185
240.80833333333334,57794
241.59583333333333,57983
242.73333333333332,58256
243.97083333333333,58553
244.70416666666668,58729
245.90416666666667,59017
247.92916666666667,59503
248.99583333333334,59759
251.1625,60279
259.275,62226
261.55833333333334,62774
262.5833333333333,63020
263.6166666666667,63268
264.7916666666667,63550
265.8541666666667,63805
266.775,64026
267.85833333333335,64286
268.8541666666667,64525
269.81666666666666,64756
270.9291666666667,65023
271.9791666666667,65275
273.975,65754
274.95,65988
275.84166666666664,66202
276.925,66462
277.9125,66699
278.89166666666665,66934
279.92083333333335,67181
280.8666666666667,67408
282.74583333333334,67859
283.6458333333333,68075
284.5083333333333,68282
285.48333333333335,68516
286.325,68718
287.2,68928
288.175,69162
289.06666666666666,69376
290.875,69810
291.7291666666667,70015
293.0416666666667,70330
293.8666666666667,70528
295.55,70932
297.48333333333335,71396
298.1875,71565
