time_sec,frames
104.95833333333333,25190
106.12916666666666,25471
107.39166666666667,25774
107.90833333333333,25898
109.0875,26181
110.825,26598
111.85833333333333,26846
112.5375,27009
113.70833333333333,27290
115.43333333333334,27704
117.1,28104
118.27083333333333,28385
119.99166666666666,28798
121.1,29064
121.70416666666667,29209
122.82916666666667,29479
124.50833333333334,29882
126.225,30294
167.08333333333334,40100
167.50416666666666,40201
168.15833333333333,40358
168.45,40428
169.20416666666668,40609
170.20416666666668,40849
171.33333333333334,41120
171.71666666666667,41212
172.175,41322
172.69583333333333,41447
174.27083333333334,41825
174.75,41940
177.0,42480
179.04166666666666,42970
181.14583333333334,43475
182.64166666666668,43834
183.22083333333333,43973
189.1625,45399
191.15,45876
193.1625,46359
197.17083333333332,47321
199.1375,47793
201.3,48312
203.34166666666667,48802
209.24583333333334,50219
211.24583333333334,50699
214.7,51528
215.1875,51645
216.74166666666667,52018
217.2125,52131
218.7,52488
219.17083333333332,52601
221.22916666666666,53095
227.29166666666666,54550
229.25416666666666,55021
232.575,55818
233.09166666666667,55942
234.94166666666666,56386
236.8375,56841
238.42916666666667,57223
239.04583333333332,57371
239.59583333333333,57503
240.19583333333333,57647
240.80833333333334,57794
241.30833333333334,57914
241.65833333333333,57998
241.97916666666666,58075
242.5875,58221
243.17083333333332,58361
243.7875,58509
244.3375,58641
245.24583333333334,58859
245.67916666666667,58963
246.15833333333333,59078
247.06666666666666,59296
247.49166666666667,59398
247.90833333333333,59498
248.5625,59655
249.4125,59859
250.325,60078
251.0375,60249
257.6958333333333,61847
258.8875,62133
263.82916666666665,63319
264.62916666666666,63511
267.32916666666665,64159
268.14166666666665,64354
271.54583333333335,65171
274.25416666666666,65821
275.0708333333333,66017
277.7083333333333,66650
278.5416666666667,66850
285.65416666666664,68557
289.9375,69585
293.49583333333334,70439
297.0208333333333,71285
299.75,71940
300.56666666666666,72136
306.6333333333333,73592
310.0541666666667,74413
313.59166666666664,75262
323.175,77562
323.99583333333334,77759
344.24583333333334,82619
344.9625,82791
346.75416666666666,83221
347.20416666666665,83329
347.9291666666667,83503
348.92083333333335,83741
349.68333333333334,83924
350.1125,84027
350.80833333333334,84194
351.84583333333336,84443
352.55,84612
352.96666666666664,84712
353.6666666666667,84880
356.0875,85461
358.6666666666667,86080
361.4791666666667,86755
377.4625,90591
378.70416666666665,90889
380.4791666666667,91315
380.7625,91383
380.98333333333335,91436
381.35,91524
381.8125,91635
382.3,91752
382.64166666666665,91834
383.14166666666665,91954
383.6166666666667,92068
383.9791666666667,92155
384.4583333333333,92270
384.7083333333333,92330
384.93333333333334,92384
385.26666666666665,92464
385.7416666666667,92578
385.96666666666664,92632
386.21666666666664,92692
386.55,92772
386.98333333333335,92876
387.21666666666664,92932
387.4291666666667,92983
388.1958333333333,93167
388.4583333333333,93230
388.70416666666665,93289
389.74583333333334,93539
390.48333333333335,93716
391.59166666666664,93982
