Section_Name,Start_Timestamp,End_Timestamp,Mode,Start_sec,End_sec,Duration,Cycle_Onsets,Cycle_Periods,Total_Cycles,total_feet_onsets
Section_1,"00:04:51,080","00:05:18,000",in,291.08,318.0,26.92,"[291.216 292.957 294.719 296.481 298.235 299.989 301.745 303.444 305.15
 306.813 308.478 310.155 311.864 313.576 315.293 317.018]","[1.741 1.762 1.762 1.754 1.754 1.756 1.699 1.706 1.663 1.665 1.677 1.709
 1.712 1.717 1.725]",15,125
Section_2,"00:06:24,520","00:06:43,460",in,384.52,403.46,18.94,"[384.62  386.28  387.936 389.602 391.266 392.879 394.517 396.118 397.741
 399.374 401.024 402.668]",[1.66  1.656 1.666 1.664 1.613 1.638 1.601 1.623 1.633 1.65  1.644],11,205
