time_sec,frames
18.466666666666665,4432
19.941666666666666,4786
20.966666666666665,5032
22.375,5370
23.8375,5721
24.845833333333335,5963
26.2375,6297
27.7375,6657
28.704166666666666,6889
30.170833333333334,7241
31.570833333333333,7577
32.62916666666667,7831
34.00416666666667,8161
35.4875,8517
36.49583333333333,8759
37.87916666666667,9091
39.3625,9447
40.3375,9681
41.77916666666667,10027
43.229166666666664,10375
44.208333333333336,10610
45.645833333333336,10955
47.104166666666664,11305
48.09583333333333,11543
49.50833333333333,11882
50.92916666666667,12223
51.94583333333333,12467
53.32083333333333,12797
54.8125,13155
55.795833333333334,13391
57.17916666666667,13723
58.6125,14067
59.59583333333333,14303
60.99166666666667,14638
62.375,14970
63.35,15204
64.73333333333333,15536
66.1375,15873
67.05416666666666,16093
70.69166666666666,16966
74.3125,17835
78.00833333333334,18722
81.15833333333333,19478
82.55833333333334,19814
83.82916666666667,20119
84.65833333333333,20318
87.07916666666667,20899
90.00416666666666,21601
91.8,22032
101.79583333333333,24431
102.5125,24603
103.10416666666667,24745
103.70416666666667,24889
104.31666666666666,25036
104.85833333333333,25166
105.47083333333333,25313
106.0,25440
106.55833333333334,25574
107.1,25704
107.64583333333333,25835
108.18333333333334,25964
108.74583333333334,26099
109.25416666666666,26221
109.79583333333333,26351
110.325,26478
110.84166666666667,26602
111.47083333333333,26753
112.175,26922
128.26666666666668,30784
159.29583333333332,38231
160.1375,38433
160.67916666666667,38563
161.45,38748
162.22083333333333,38933
162.5375,39009
163.0625,39135
163.53333333333333,39248
164.075,39378
164.57916666666668,39499
165.175,39642
166.16666666666666,39880
167.18333333333334,40124
167.70416666666668,40249
168.23333333333332,40376
168.7625,40503
169.2875,40629
169.775,40746
170.35416666666666,40885
171.5375,41169
172.48333333333332,41396
215.97916666666666,51835
217.07916666666668,52099
218.64166666666668,52474
219.71666666666667,52732
220.2625,52863
221.32916666666668,53119
222.84583333333333,53483
223.37083333333334,53609
224.925,53982
225.92916666666667,54223
226.42916666666667,54343
227.50833333333333,54602
229.0,54960
230.025,55206
230.47083333333333,55313
231.53333333333333,55568
232.9875,55917
234.51666666666668,56284
237.59583333333333,57023
241.6875,58005
245.65416666666667,58957
249.575,59898
253.67916666666667,60883
255.18333333333334,61244
256.15833333333336,61478
257.5833333333333,61820
259.90833333333336,62378
261.375,62730
262.84583333333336,63083
264.2625,63423
265.3,63672
343.625,82470
344.99583333333334,82799
346.4583333333333,83150
347.48333333333335,83396
348.8333333333333,83720
349.6958333333333,83927
350.1625,84039
351.43333333333334,84344
352.49583333333334,84599
353.3375,84801
353.82916666666665,84919
354.74583333333334,85139
355.2708333333333,85265
356.15,85476
357.03333333333336,85688
357.51666666666665,85804
358.4166666666667,86020
358.6625,86079
358.8875,86133
359.27916666666664,86227
359.79583333333335,86351
360.2125,86451
360.475,86514
360.7291666666667,86575
361.1875,86685
361.5541666666667,86773
362.09583333333336,86903
362.6375,87033
363.40833333333336,87218
363.85833333333335,87326
364.5625,87495
365.27916666666664,87667
365.78333333333336,87788
366.51666666666665,87964
370.10833333333335,88826
370.8,88992
371.53333333333336,89168
372.075,89298
372.7416666666667,89458
374.17083333333335,89801
374.6125,89907
375.27916666666664,90067
376.0416666666667,90250
376.45416666666665,90349
377.175,90522
377.65,90636
378.3208333333333,90797
379.0375,90969
379.4583333333333,91070
380.12916666666666,91231
380.82916666666665,91399
381.28333333333336,91508
381.9583333333333,91670
382.625,91830
383.03333333333336,91928
383.2708333333333,91985
383.72083333333336,92093
384.40833333333336,92258
385.49583333333334,92519
386.15833333333336,92678
387.275,92946
388.3125,93195
