Section_Name,Start_Timestamp,End_Timestamp,Mode,Start_sec,End_sec,Duration,Cycle_Onsets,Cycle_Periods,Total_Cycles,total_feet_onsets
Section_1,"00:01:00,540","00:01:58,740",in,60.54,118.74,58.2,"[ 61.243  63.599  65.906  68.167  70.386  72.582  74.682  76.78   78.848
  80.889  82.9    84.897  86.87   88.827  90.751  92.672  94.588  96.424
  98.321 100.148 101.94  103.711 105.432 107.134 108.822 110.476 112.082
 113.775 115.346 116.948 118.628]","[2.356 2.307 2.261 2.219 2.196 2.1   2.098 2.068 2.041 2.011 1.997 1.973
 1.957 1.924 1.921 1.916 1.836 1.897 1.827 1.792 1.771 1.721 1.702 1.688
 1.654 1.606 1.693 1.571 1.602 1.68 ]",30,114
Section_2,"00:02:39,600","00:02:58,140",in,159.6,178.14,18.54,"[160.302 161.859 163.408 164.982 166.561 168.114 169.667 171.224 172.714
 174.194 175.692 177.227]",[1.557 1.549 1.574 1.579 1.553 1.553 1.557 1.49  1.48  1.498 1.535],11,126
Section_3,"00:03:51,280","00:04:14,520",in,231.28,254.52,23.24,"[231.562 232.955 234.371 235.766 237.176 238.594 239.987 241.403 242.85
 244.234 245.647 247.066 248.451 249.837 251.234 252.621 254.147]","[1.393 1.416 1.395 1.41  1.418 1.393 1.416 1.447 1.384 1.413 1.419 1.385
 1.386 1.397 1.387 1.526]",16,126
