time_sec,frames
16.425,3942
18.0625,4335
19.691666666666666,4726
23.025,5526
26.95,6468
27.483333333333334,6596
42.44166666666667,10186
43.045833333333334,10331
44.6875,10725
45.4375,10905
47.2625,11343
52.075,12498
53.19583333333333,12767
54.21666666666667,13012
56.59166666666667,13582
102.25416666666666,24541
104.98333333333333,25196
105.5625,25335
106.08333333333333,25460
106.8875,25653
108.5,26040
109.04583333333333,26171
109.65833333333333,26318
110.225,26454
111.425,26742
113.14166666666667,27154
114.33333333333333,27440
114.86666666666666,27568
116.07916666666667,27859
117.71666666666667,28252
118.875,28530
119.40416666666667,28657
120.56666666666666,28936
122.2875,29349
123.3875,29613
123.96666666666667,29752
125.0875,30021
126.80416666666666,30433
127.97083333333333,30713
128.52916666666667,30847
129.63333333333333,31112
131.33333333333334,31520
131.8625,31647
133.59166666666667,32062
134.02916666666667,32167
137.73333333333332,33056
140.9875,33837
143.6875,34485
146.43333333333334,35144
149.10416666666666,35785
152.33333333333334,36560
155.03333333333333,37208
157.41666666666666,37780
160.15833333333333,38438
162.2625,38943
166.65,39996
167.6625,40239
168.06666666666666,40336
168.66666666666666,40480
169.70416666666668,40729
170.16666666666666,40840
170.74166666666667,40978
171.275,41106
171.6875,41205
172.21666666666667,41332
173.25416666666666,41581
173.775,41706
175.35416666666666,42085
175.92083333333332,42221
177.4625,42591
178.06666666666666,42736
179.52083333333334,43085
180.18333333333334,43244
181.62083333333334,43589
182.15833333333333,43718
183.7,44088
184.175,44202
185.60833333333332,44546
186.10416666666666,44665
187.66666666666666,45040
188.29583333333332,45191
189.70833333333334,45530
190.20833333333334,45650
191.65833333333333,45998
192.15416666666667,46117
193.66666666666666,46480
194.1875,46605
195.7,46968
196.175,47082
197.7,47448
198.15833333333333,47558
199.7,47928
200.36666666666667,48088
201.825,48438
202.29583333333332,48551
203.82916666666668,48919
204.3,49032
205.70833333333334,49370
206.18333333333334,49484
207.70833333333334,49850
208.225,49974
209.7,50328
210.17083333333332,50441
211.74166666666667,50818
212.2,50928
213.67083333333332,51281
214.17083333333332,51401
215.69583333333333,51767
216.225,51894
217.7125,52251
218.17916666666667,52363
219.69166666666666,52726
220.2125,52851
221.73333333333332,53216
222.225,53334
223.6375,53673
224.10833333333332,53786
225.58333333333334,54140
226.15,54276
227.575,54618
227.7625,54663
228.25833333333333,54782
229.18333333333334,55004
229.52083333333334,55085
229.72083333333333,55133
230.21666666666667,55252
231.0375,55449
231.44583333333333,55547
231.65416666666667,55597
232.14583333333334,55715
233.35416666666666,56005
233.55416666666667,56053
234.03333333333333,56168
235.2125,56451
235.40833333333333,56498
235.925,56622
236.7,56808
237.07916666666668,56899
237.31666666666666,56956
237.925,57102
238.025,57126
238.475,57234
239.05833333333334,57374
239.55833333333334,57494
240.2625,57663
240.82083333333333,57797
241.425,57942
242.0625,58095
242.6125,58227
243.77083333333334,58505
244.3375,58641
245.05416666666667,58813
245.8125,58995
246.05833333333334,59054
251.49166666666667,60358
251.725,60414
253.32083333333333,60797
253.67916666666667,60883
255.11666666666667,61228
257.125,61710
258.3666666666667,62008
259.51666666666665,62284
260.8375,62601
262.2125,62931
263.09583333333336,63143
265.55833333333334,63734
266.50416666666666,63961
269.0541666666667,64573
269.9458333333333,64787
272.50416666666666,65401
273.425,65622
275.95416666666665,66229
276.8208333333333,66437
279.45,67068
280.4166666666667,67300
282.98333333333335,67916
283.89166666666665,68134
286.2416666666667,68698
287.475,68994
288.3208333333333,69197
290.9458333333333,69827
291.8,70032
294.40416666666664,70657
295.3375,70881
297.94166666666666,71506
298.85,71724
301.45416666666665,72349
302.30833333333334,72554
305.06666666666666,73216
307.5833333333333,73820
308.3666666666667,74008
310.98333333333335,74636
311.8833333333333,74852
314.5125,75483
315.32916666666665,75679
318.0208333333333,76325
318.90416666666664,76537
321.51666666666665,77164
322.25416666666666,77341
324.9458333333333,77987
325.8,78192
328.4291666666667,78823
329.82916666666665,79159
330.5625,79335
331.4916666666667,79558
332.90416666666664,79897
335.025,80406
335.48333333333335,80516
336.59166666666664,80782
336.93333333333334,80864
338.3541666666667,81205
339.90416666666664,81577
341.45416666666665,81949
342.0375,82089
343.5625,82455
344.56666666666666,82696
345.74583333333334,82979
346.4458333333333,83147
347.175,83322
347.5416666666667,83410
347.85,83484
348.72083333333336,83693
348.9291666666667,83743
349.40416666666664,83857
349.9875,83997
350.47083333333336,84113
350.73333333333335,84176
351.175,84282
351.59583333333336,84383
351.80833333333334,84434
352.2875,84549
352.85833333333335,84686
353.3333333333333,84800
353.55833333333334,84854
354.44166666666666,85066
355.05,85212
356.26666666666665,85504
358.2583333333333,85982
358.82916666666665,86119
361.70416666666665,86809
363.2625,87183
364.275,87426
365.32916666666665,87679
366.40416666666664,87937
367.7583333333333,88262
368.825,88518
369.15,88596
371.15833333333336,89078
373.45,89628
374.0833333333333,89780
375.9875,90237
377.0416666666667,90490
378.3125,90795
379.4625,91071
379.8125,91155
380.75416666666666,91381
381.1666666666667,91480
381.75416666666666,91621
382.06666666666666,91696
382.4583333333333,91790
383.05833333333334,91934
383.3666666666667,92008
383.8041666666667,92113
384.37916666666666,92251
384.6666666666667,92320
385.0833333333333,92420
385.65833333333336,92558
385.9625,92631
386.3625,92727
386.90416666666664,92857
387.2125,92931
387.59166666666664,93022
388.12916666666666,93151
388.45,93228
388.85833333333335,93326
389.4166666666667,93460
390.4875,93717
391.15,93876
