Section_Name,Start_Timestamp,End_Timestamp,Mode,Start_sec,End_sec,Duration,Cycle_Onsets,Cycle_Periods,Total_Cycles,total_feet_onsets
Section_1,"00:01:57,440","00:02:16,020",in,117.44,136.02,18.58,"[117.657 119.088 120.514 121.899 123.294 124.65  125.962 127.223 128.516
 129.755 130.899 132.051 133.186 134.343 135.539]","[1.431 1.426 1.385 1.395 1.356 1.312 1.261 1.293 1.239 1.144 1.152 1.135
 1.157 1.196]",14,52
Section_2,"00:03:51,500","00:04:04,440",in,231.5,244.44,12.94,"[232.536 233.556 234.592 235.602 236.626 237.575 238.572 239.555 240.537
 241.552 242.492 243.563]",[1.02  1.036 1.01  1.024 0.949 0.997 0.983 0.982 1.015 0.94  1.071],11,100
