time_sec,frames
190.325,45678
198.42083333333332,47621
220.49166666666667,52918
223.79583333333332,53711
225.0125,54003
227.06666666666666,54496
230.26666666666668,55264
231.47916666666666,55555
232.3375,55761
233.49166666666667,56038
234.64583333333334,56315
235.45416666666668,56509
236.59583333333333,56783
237.74583333333334,57059
238.52916666666667,57247
239.66666666666666,57520
240.875,57810
241.54583333333332,57971
242.74583333333334,58259
243.92916666666667,58543
244.67083333333332,58721
245.89166666666668,59014
247.04166666666666,59290
247.72916666666666,59455
250.17916666666667,60043
251.69166666666666,60406
253.20833333333334,60770
253.55416666666667,60853
254.72083333333333,61133
256.2,61488
257.71666666666664,61852
260.06666666666666,62416
260.8375,62601
263.19166666666666,63166
263.95,63348
266.28333333333336,63908
266.99583333333334,64079
269.3333333333333,64640
278.27916666666664,66787
279.8625,67167
284.55,68292
289.2625,69423
293.8541666666667,70525
295.9375,71025
302.34166666666664,72562
305.97083333333336,73433
309.1625,74199
309.93333333333334,74384
312.1458333333333,74915
314.96666666666664,75592
315.6875,75765
317.7708333333333,76265
318.4625,76431
320.49583333333334,76919
321.2291666666667,77095
323.20416666666665,77569
323.9166666666667,77740
324.925,77982
325.9,78216
326.5625,78375
327.5375,78609
328.53333333333336,78848
329.175,79002
330.1458333333333,79235
331.14166666666665,79474
331.775,79626
332.7083333333333,79850
333.75416666666666,80101
339.5,81480
340.21666666666664,81652
340.62916666666666,81751
341.3833333333333,81932
341.8,82032
342.5625,82215
342.98333333333335,82316
343.70416666666665,82489
344.8,82752
345.89166666666665,83014
346.3541666666667,83125
347.0208333333333,83285
