time_sec,frames
109.80416666666666,26353
110.0,26400
116.26666666666667,27904
117.17916666666666,28123
117.85,28284
120.40833333333333,28898
120.72916666666667,28975
120.8875,29013
121.35833333333333,29126
121.9625,29271
122.31666666666666,29356
122.7125,29451
122.99583333333334,29519
123.2125,29571
123.57083333333334,29657
123.96666666666667,29752
124.4625,29871
125.1375,30033
125.46666666666667,30112
125.65833333333333,30158
126.0,30240
126.30833333333334,30314
126.62916666666666,30391
126.83333333333333,30440
127.2125,30531
127.53333333333333,30608
127.84583333333333,30683
128.00416666666666,30721
128.35416666666666,30805
128.67916666666667,30883
129.025,30966
129.2125,31011
130.50833333333333,31322
133.00833333333333,31922
179.725,43134
183.675,44082
184.74583333333334,44339
186.225,44694
187.23333333333332,44936
187.7625,45063
188.89166666666668,45334
190.22083333333333,45653
191.2,45888
191.68333333333334,46004
192.7625,46263
194.21666666666667,46612
194.65416666666667,46717
195.1,46824
195.72083333333333,46973
196.725,47214
198.17083333333332,47561
199.10833333333332,47786
199.65833333333333,47918
200.6375,48153
