contact_times
9.921627
30.773295
34.923627
39.023955
43.032609
45.224451
47.224611
55.125243
56.825379
57.37958999999999
58.233825
59.025555
59.933961
60.72985799999999
61.584093
62.329986
63.080046
63.88011
64.63016999999999
65.38439699999999
66.07611899999999
66.88034999999999
67.634577
68.334633
69.13053
69.83475299999999
70.63064999999999
71.334873
72.08493299999999
72.834993
73.58505299999999
74.280942
75.031002
75.83106599999999
76.585293
77.33952
78.08541299999999
78.777135
79.58136599999999
80.33559299999999
81.18982799999999
81.78987599999999
82.48159799999999
83.231658
83.99005199999999
84.640104
85.38599699999999
86.081886
86.836113
87.486165
88.13204999999999
88.88627699999999
89.636337
90.282222
90.982278
91.63233
92.378223
93.086613
93.736665
94.38255
94.982598
95.63265
96.232698
96.936921
97.636977
98.187021
98.932914
99.487125
102.829059
124.63497
125.935074
127.193508
128.331099
129.535362
130.735458
131.989725
133.139817
137.93603399999998
139.13612999999998
139.836186
140.38622999999998
141.044616
141.74050499999998
142.340553
142.940601
143.540649
144.140697
144.73657799999998
145.290789
145.790829
146.29503599999998
146.945088
147.540969
148.03684199999998
148.641057
149.24110499999998
149.736978
150.43703399999998
150.937074
152.141337
153.037242
