contact_times
38.748933
73.805904
78.25626
79.70637599999999
82.59827399999999
83.956716
84.802617
85.30682399999999
85.956876
86.698602
87.857028
89.148798
89.70717599999999
90.29889
91.498986
92.649078
93.29913
93.899178
95.749326
96.349374
96.857748
97.457796
98.099514
98.703729
99.849654
101.941488
102.349854
104.30001
104.80005
106.825212
107.208576
107.950302
123.80156999999998
124.851654
172.855494
173.705562
174.55979699999995
175.355694
176.209929
176.95582199999998
178.505946
179.20600199999998
179.90605799999997
180.55611
181.206162
181.860381
182.456262
183.01464
183.656358
184.256406
184.856454
185.510673
188.010873
189.256806
190.456902
191.707002
192.907098
194.107194
195.257286
196.457382
197.657478
222.967836
223.417872
223.867908
224.417952
225.55971
226.609794
227.068164
228.26826
228.714129
229.159998
230.718456
231.218496
231.664365
232.218576
233.218656
233.568684
235.168812
235.51884
236.110554
236.660598
250.615881
251.615961
252.570204
253.616121
254.56203
255.56211
256.512186
257.51226599999995
258.462342
259.412418
260.362494
260.962542
261.2709
261.77094
262.262646
262.671012
263.216889
263.666925
264.116961
264.566997
265.017033
265.371228
265.862934
266.317137
266.767173
267.217209
267.613074
268.421472
269.371548
269.871588
270.321624
272.263446
272.763486
273.21352199999995
275.06367
276.963822
277.372188
277.863894
278.363934
278.81397
279.222336
280.218249
280.664118
281.172492
281.614194
282.068397
283.414338
283.922712
284.27274
284.818617
287.518833
287.873028
288.323064
288.7731
289.264806
289.673172
290.073204
290.52324
291.01494599999995
291.464982
291.865014
292.27338
292.723416
293.21512199999995
293.57348399999995
294.06519
294.515226
294.969429
295.419465
296.223696
297.165438
297.5238
298.069677
298.519713
298.973916
299.323944
299.873988
300.32402399999995
301.219929
301.574124
302.170005
302.57420399999995
