contact_times
138.502746
141.348807
142.05302999999998
143.453142
144.25320599999998
144.903258
145.599147
146.24919899999998
146.999259
147.69931499999998
149.153598
150.603714
151.353774
151.707969
151.99965899999998
152.749719
153.09974699999998
153.40810499999998
154.204002
154.958229
155.65411799999998
156.004146
156.35000699999998
157.050063
157.75011899999998
158.154318
158.50017899999995
158.808537
159.200235
159.55443
159.90029099999998
160.650351
161.350407
162.05046299999998
162.80469
163.450575
164.254806
164.900691
165.70492199999998
166.404978
167.80092299999998
169.201035
169.90109099999998
170.609481
173.25135899999998
174.65563799999998
175.359861
176.00991299999998
176.70163499999998
177.301683
178.00590599999998
178.605954
179.301843
179.95606199999995
185.256486
186.552423
187.252479
187.906698
188.55675
189.110961
190.156878
190.756926
191.256966
191.80701
192.302883
192.902931
193.302963
193.957182
194.353047
195.003099
195.503139
241.761006
251.699301
251.965989
253.486944
253.820304
255.382929
257.18724
258.987384
260.733357
261.108387
264.421152
