contact_times
54.308511
55.21274999999999
56.162826
57.054564
57.96297
58.808871
59.729778
61.959123
63.459243
69.663906
70.263954
71.559891
72.259947
75.210183
87.261147
87.861195
89.061291
89.71967699999999
90.261387
90.861435
91.461483
92.065698
92.665746
93.21579
93.761667
96.061851
96.611895
117.263547
117.817758
254.974563
265.775427
267.829758
