contact_times
20.109942
20.847501
22.989339
24.747813
29.748213
31.906719
33.798537
35.898705
36.790443
38.098881
42.053364
44.153532
46.199529
46.941255
65.292723
66.79284299999999
67.442895
68.197122
68.793003
70.201449
71.593227
72.947502
74.347614
75.697722
77.54786999999999
80.752293
83.152485
84.894291
85.44850199999999
85.994379
86.60276099999999
87.144471
88.14455099999999
88.744599
91.849014
94.349214
96.795243
99.249606
101.399778
101.745639
104.895891
123.201522
123.701562
124.297443
128.901978
129.456189
129.947895
130.547943
131.152158
131.698035
132.252246
132.84812699999998
133.398171
133.99821899999998
134.55243
135.048303
135.598347
136.202562
136.698435
137.30265
137.852694
138.452742
138.95278199999998
139.502826
140.102874
140.69875499999998
141.30713699999998
141.907185
142.348887
142.89893099999998
143.653158
144.307377
144.749079
145.29912299999998
145.849167
146.45338199999998
146.999259
147.65347799999998
148.257693
149.353614
150.55371
151.249599
155.154078
155.70412199999998
156.254166
156.75420599999998
157.50009899999998
158.000139
158.608521
159.050223
159.608601
160.050303
160.650351
161.15455799999998
161.650431
170.10110699999998
170.651151
171.25536599999998
171.809577
172.30128299999998
172.801323
173.30136299999998
173.751399
174.25143899999998
175.151511
175.75572599999998
176.251599
176.75163899999998
178.301763
179.510193
180.606114
190.952775
192.011193
193.202955
194.30721
195.357294
196.403211
197.211609
198.611721
199.661805
200.753559
201.857814
202.957902
212.05863
212.554503
213.104547
213.658758
214.104627
214.654671
215.204715
215.754759
216.254799
216.80901
217.304883
217.80909
218.354967
218.959182
219.509226
220.009266
220.555143
221.055183
221.609394
222.055263
223.655391
224.659638
225.155511
225.759726
226.155591
226.709802
227.264013
229.81005
230.355927
230.860134
231.364341
231.856047
232.31025
232.860294
233.31033
233.806203
234.360414
234.914625
235.31049
235.864701
236.306403
236.860614
237.314817
237.860694
246.81141
247.361454
247.861494
248.31153
248.865741
249.361614
250.361694
251.365941
253.411938
254.366181
255.512106
256.508019
257.662278
258.712362
259.71244199999995
260.862534
265.708755
266.808843
267.963102
268.45897499999995
268.959015
271.10502
272.205108
273.309363
275.309523
278.205588
280.109907
281.10582
