contact_times
72.314118
73.064178
73.868409
74.564298
75.26852099999999
75.868569
76.46445
77.118669
77.76455399999999
78.36460199999999
78.91464599999999
79.46468999999999
80.06473799999999
80.66478599999999
81.264834
81.97322399999999
83.064978
83.819205
84.469257
85.069305
85.61518199999999
86.273568
86.769441
87.373656
87.86536199999999
88.419573
89.01545399999999
89.61550199999999
90.219717
90.819765
91.419813
92.069865
92.669913
93.265794
93.865842
94.420053
94.96593
95.565978
96.166026
96.71607
97.316118
97.866162
98.574552
99.116262
99.666306
100.21635
100.874736
101.420613
102.020661
102.524868
103.170753
104.270841
104.916726
105.46677
106.016814
106.566858
107.171073
107.721117
108.266994
108.817038
109.421253
109.971297
110.46717
111.021381
111.46725
111.96729
112.517334
113.121549
113.667426
151.77047399999998
152.774721
153.72063
154.270674
154.774881
155.22074999999998
155.779128
156.670866
159.921126
161.07538499999998
161.571258
162.07546499999998
162.571338
163.12554899999998
163.621422
164.1798
164.621502
165.125709
165.62574899999998
166.071618
166.671666
167.175873
168.021774
168.57181799999998
169.021854
169.97193
171.422046
171.92625299999995
172.372122
172.926333
175.672386
177.67254599999998
183.923046
184.323078
185.323158
185.773194
186.277401
187.227477
187.673346
188.177553
189.127629
189.573498
190.073538
191.023614
191.623662
192.077865
192.623742
193.027941
193.523814
194.028021
194.47389
194.978097
195.423966
195.924006
196.478217
196.928253
197.482464
197.928333
198.428373
199.47429
220.575978
220.926006
221.526054
222.076098
222.626142
223.676226
225.47637
226.526454
227.626542
228.630789
229.526694
230.47677
231.47685
242.577738
243.677826
244.027854
244.677906
245.127942
245.72799
246.211362
246.778074
247.828158
248.878242
249.878322
252.774387
