contact_times
41.853348
42.853428
45.957843
46.853748
48.7539
49.653972
50.50404
52.912566
53.654292
56.06281799999999
56.654532
59.008887
59.80895099999999
62.10496799999999
62.809191
64.25514
65.109375
65.855268
68.209623
68.859675
71.159859
71.90575199999999
74.15593199999999
74.910159
76.35610799999999
77.156172
77.85622799999999
79.41468599999999
80.110575
80.80646399999999
83.010807
83.71503
85.85686799999999
110.308824
111.663099
112.904865
114.163299
115.359228
116.613495
117.86776199999998
119.059524
120.25962
121.513887
122.768154
124.014087
125.210016
125.814231
126.464283
180.26442
181.468683
182.668779
186.119055
188.415072
189.619335
190.815264
191.465316
191.915352
192.5154
193.01544
194.169699
195.269787
196.369875
196.965756
197.469963
198.115848
198.565884
199.720143
200.816064
201.916152
203.124582
204.216336
205.366428
206.466516
207.616608
208.720863
209.820951
210.971043
212.021127
213.071211
214.075458
215.067204
216.171459
217.321551
217.867428
218.417472
219.01752
219.51756
220.121775
220.667652
221.271867
221.776074
222.871995
223.972083
224.572131
225.122175
226.222263
226.818144
227.318184
228.418272
229.568364
230.276754
230.718456
231.318504
231.922719
232.526934
233.072811
233.618688
234.168732
234.668772
235.168812
235.718856
236.2689
237.373155
239.619168
240.773427
241.319304
241.923519
242.973603
244.069524
244.669572
245.219616
245.823831
246.2697
246.869748
247.369788
247.928166
248.374035
248.869908
249.369948
249.928326
250.370028
250.870068
251.370108
251.870148
252.420192
252.924399
253.424439
253.874475
254.370348
254.924559
255.370428
255.870468
256.420512
256.920552
257.470596
258.52068
259.124895
259.620768
260.12080799999995
260.620848
261.225063
261.670932
262.220976
262.721016
263.221056
263.721096
264.321144
264.825351
265.371228
265.871268
266.879682
268.02144
269.029854
269.675739
270.121608
270.625815
271.171692
272.221776
273.276027
275.222016
278.455608
292.177539
293.227623
297.527967
298.628055
300.778227
301.328271
301.828311
302.27418
302.77422
303.27426
303.7743
304.224336
304.72437599999995
305.228583
305.674452
306.674532
309.878955
310.424832
310.924872
311.42491199999995
311.979123
312.533334
312.975036
313.975116
315.0252
316.02527999999995
316.625328
317.075364
318.079611
318.629655
319.229703
320.225616
321.175692
322.279947
323.375868
324.375948
325.52604
326.080251
326.626128
327.134502
327.626208
328.180419
328.680459
329.180499
329.73054299999995
330.176412
330.73479
331.230663
331.78070699999995
332.226576
332.780787
333.280827
333.77669999999995
334.330911
335.376828
336.43107899999995
336.981123
338.035374
339.181299
