Section_Name,Start_Timestamp,End_Timestamp,Mode,Start_sec,End_sec,Duration,Cycle_Onsets,Cycle_Periods,Total_Cycles,total_feet_onsets
Section_1,"00:01:28,220","00:01:59,820",au,88.22,119.82,31.6,"[ 90.407  92.649  94.805  96.907  98.916 100.9   102.876 104.855 106.829
 108.782 110.706 112.654 114.602 116.513 118.397]","[2.242 2.156 2.102 2.009 1.984 1.976 1.979 1.974 1.953 1.924 1.948 1.948
 1.911 1.884]",14,0
Section_2,"00:01:45,600","00:02:12,280",au,105.6,132.28,26.68,"[106.829 108.782 110.706 112.654 114.602 116.513 118.397 120.272 122.14
 124.023 125.899 127.747 129.611 131.483]","[1.953 1.924 1.948 1.948 1.911 1.884 1.875 1.868 1.883 1.876 1.848 1.864
 1.872]",13,0
Section_3,"00:02:09,320","00:02:41,140",au,129.32,161.14,31.82,"[129.611 131.483 133.352 135.19  137.026 138.842 140.659 142.468 144.241
 146.006 147.732 149.452 151.168 152.924 154.678 156.424 158.165 159.894]","[1.872 1.869 1.838 1.836 1.816 1.817 1.809 1.773 1.765 1.726 1.72  1.716
 1.756 1.754 1.746 1.741 1.729]",17,0
Section_4,"00:03:04,100","00:03:39,460",au,184.1,219.46,35.36,"[184.67  185.563 187.295 189.047 190.803 192.566 194.334 196.127 197.903
 199.672 201.453 203.232 205.009 206.79  208.549 210.319 212.083 213.829
 215.571 217.31  219.052]","[0.893 1.732 1.752 1.756 1.763 1.768 1.793 1.776 1.769 1.781 1.779 1.777
 1.781 1.759 1.77  1.764 1.746 1.742 1.739 1.742]",20,11
Section_5,"00:03:06,300","00:03:41,360",au,186.3,221.36,35.06,"[187.295 189.047 190.803 192.566 194.334 196.127 197.903 199.672 201.453
 203.232 205.009 206.79  208.549 210.319 212.083 213.829 215.571 217.31
 219.052 220.784]","[1.752 1.756 1.763 1.768 1.793 1.776 1.769 1.781 1.779 1.777 1.781 1.759
 1.77  1.764 1.746 1.742 1.739 1.742 1.732]",19,20
Section_6,"00:03:37,200","00:04:36,740",au,217.2,276.74,59.54,"[217.31  219.052 220.784 222.542 224.298 226.043 227.806 229.537 231.299
 233.059 234.806 236.539 238.275 240.01  241.739 243.485 245.219 246.926
 248.674 250.383 252.106 253.831 255.57  257.289 259.003 260.71  262.443
 264.141 265.831 267.495 269.145 270.781 272.415 274.059 275.706]","[1.742 1.732 1.758 1.756 1.745 1.763 1.731 1.762 1.76  1.747 1.733 1.736
 1.735 1.729 1.746 1.734 1.707 1.748 1.709 1.723 1.725 1.739 1.719 1.714
 1.707 1.733 1.698 1.69  1.664 1.65  1.636 1.634 1.644 1.647]",34,37
