cycle_onset,ioi,tempo
6.708333332999999,2.5493333330000016,94.14225942653528
9.257666666,2.510666666999999,95.5921401891142
11.768333333,2.468000000333335,97.24473256385126
14.236333333333334,2.4959999996666653,96.15384616668726
16.732333333,2.571999999999999,93.31259720062211
19.304333333,2.5906666670000007,92.64024702873901
21.895,2.5826666664999998,92.92720702716362
24.4776666665,2.4199999995,99.17355373949867
26.897666666,2.4951111113333333,96.18810116706554
29.392777777333333,2.481777777666668,96.70487106450142
31.874555555,2.4737777779999988,97.01760689031467
34.348333333,2.4213333335000016,99.11894272445485
36.7696666665,2.4893333330000047,96.41135512806775
39.258999999500006,2.4666666669999913,97.29729728414935
41.7256666665,2.4457777775000054,98.12829366914937
44.171444444,2.463555555500001,97.42016958545504
46.6349999995,2.433333333499995,98.63013697954608
49.068333333,2.417333333500004,99.2829564189682
51.4856666665,2.390666666499996,100.39040714587233
53.876333333,2.354666666500002,101.92525482035137
56.2309999995,2.393333333500003,100.27855152505012
58.624333333,2.451999999999998,97.87928221859714
61.076333333,2.4639999999999986,97.40259740259745
63.540333333,2.4399999999999906,98.3606557377053
65.98033333299999,2.442666666666682,98.25327510916969
68.42299999966667,2.4151111109999874,99.37430990519809
70.83811111066666,2.38222222233334,100.74626865201716
73.220333333,2.4542222219999985,97.79065556843456
75.674555555,2.4755555556666735,96.94793536369147
78.15011111066667,2.436888888833323,98.48623016821321
80.5869999995,2.4240000000000066,99.00990099009874
83.0109999995,2.3924444445000006,100.31580902609333
85.403444444,2.4080000000000013,99.66777408637869
87.811444444,2.4160000003333124,99.33774833066619
90.22744444433332,2.4168888886666906,99.30121369062988
92.644333333,2.4222222223333603,99.08256880279328
95.06655555533337,2.4097777776666334,99.59424567039949
97.476333333,2.4839999999999947,96.6183574879229
99.960333333,2.475999999999999,96.93053311793219
102.436333333,2.443555555666663,98.21753364413358
104.87988888866666,2.439111111000031,98.39650146220704
107.31899999966669,2.4360000003333084,98.52216747420432
109.755,2.3573333329999997,101.80995476552744
112.112333333,2.451999999999998,97.87928221859714
114.564333333,2.456000000000003,97.71986970684027
117.020333333,2.3928888890000053,100.29717681555061
119.413222222,2.363111110999995,101.5610306611607
121.776333333,2.2911111110000064,104.75266731836793
124.067444444,2.2808888889999963,105.22213561451585
126.348333333,2.1848888889999785,109.84540276089177
128.53322222199998,2.156444444000016,111.29431164700955
130.689666666,2.2959999999999923,104.52961672473903
132.985666666,2.2573333335000143,106.32014175233836
135.2429999995,2.3240000004999786,103.27022372993422
137.56699999999998,2.310666666000003,103.866128131525
139.87766666599998,2.310666667000021,103.86612808657348
142.188333333,2.319999999999993,103.44827586206927
144.508333333,2.273333333499977,105.57184749959258
146.78166666649997,2.2866666665000253,104.95626822922306
149.068333333,2.2764444446666516,105.42756734621042
151.34477777766665,2.244888888333321,106.90952289321716
153.58966666599997,2.276000000500005,105.44815463412802
155.86566666649998,2.2799999995000064,105.26315791782058
158.14566666599998,2.256000000499995,106.38297869982671
160.40166666649998,2.241333333,107.07911958760843
162.64299999949998,2.2431111111666553,106.99425400963513
164.88611111066663,2.2382222223333486,107.22795869205507
167.12433333299998,2.2560000000000002,106.38297872340425
169.38033333299998,2.2488888889999714,106.71936758366147
171.62922222199995,2.2591111110000384,106.23647452814282
173.888333333,2.238666667000018,107.20667062132036
176.127,2.291999999999973,104.71204188481798
178.41899999999998,2.2973333330000116,104.46894952183187
180.716333333,2.2293333329999996,107.65550240844134
182.945666666,2.2666666670000097,105.88235292560508
185.212333333,2.23822222233332,107.22795869205643
187.45055555533332,2.2484444441666653,106.74046255519136
189.6989999995,2.261333333500005,106.13207546387565
191.960333333,2.2786666666666804,105.32475131655876
194.23899999966667,2.1902222223333183,109.57792207236389
196.429222222,2.178666666666686,110.1591187270492
198.60788888866668,2.2551111113333207,106.42491130208722
200.863,2.22133333299999,108.04321730312823
203.084333333,2.2306666665000137,107.59115362429635
205.3149999995,2.219999999999999,108.10810810810817
207.5349999995,2.2013333335000027,109.02483342602767
209.736333333,2.187999999999988,109.68921389396769
211.924333333,2.14266666650002,112.00995644928412
214.0669999995,2.1239999999999952,112.99435028248612
216.1909999995,2.1324444444999813,112.54689453646027
218.323444444,2.1155555556666457,113.44537814530337
220.43899999966663,2.0706666668333753,115.90470057019206
222.5096666665,2.076888888833281,115.55745773902382
224.5865555553333,2.028444444166695,118.31726557273024
226.6149999995,2.0200000000000102,118.8118811881182
228.6349999995,1.9920000005000134,120.48192768060112
230.627,1.9413333329999887,123.6263736476014
232.568333333,1.9093333335000011,125.69832401137403
234.4776666665,1.8693333330000144,128.38801714129502
236.3469999995,1.8306666664999796,131.09978151230115
238.177666666,1.824000000500007,131.57894733235176
240.0016666665,1.7959999999999923,133.63028953229457
241.7976666665,1.7720000000000198,135.44018058690594
243.5696666665,1.762666666499996,136.1573373804993
245.332333333,1.7519999999999811,136.9863013698645
247.084333333,1.7186666665000132,139.64313422610863
248.8029999995,1.7013333335000027,141.06583070718378
250.504333333,1.6813333334999925,142.74385406991104
252.1856666665,1.6920000000000073,141.84397163120505
253.8776666665,1.6546666664999918,145.04431911211236
255.532333333,1.6293333335000284,147.29950898656662
257.1616666665,1.6173333329999764,148.39241552934934
258.7789999995,1.6066666665000184,149.37759337648973
260.385666666,1.5960000004999984,150.37593980251395
261.9816666665,1.5946666664999611,150.50167225653604
263.576333333,1.5813333334999697,151.77065765685677
265.15766666649995,1.585333333000051,151.38772080558547
266.7429999995,1.5840000000000032,151.51515151515122
268.3269999995,1.5640000000000214,153.45268542199278
269.8909999995,1.5586666669999545,153.97775873525305
271.4496666665,1.5466666665000162,155.17241380982298
272.996333333,1.5360000000000014,156.24999999999986
274.532333333,1.5373333329999923,156.11448398875066
276.069666666,1.537333333499987,156.11448393797676
277.6069999995,1.5080000000000382,159.15119363394822
279.1149999995,1.537333333499987,156.11448393797676
280.652333333,1.5319999999999823,156.657963446477
282.184333333,1.5253333329999919,157.3426573770425
283.709666666,1.5320000005000338,156.65796339534316
285.2416666665,1.515999999499968,158.31134569865483
286.757666666,1.5240000004999956,157.4803149089636
288.2816666665,1.5373333330000492,156.1144839887449
289.8189999995,1.5106666669999527,158.87025592258436
291.3296666665,1.5359999995000067,156.25000005086196
292.865666666,1.4906666670000277,161.00178887276047
