cycle_onset,ioi,tempo
15.800777777666667,2.5848888886666614,92.8473177521363
18.38566666633333,2.5742222223333364,93.23204419487074
20.959888888666665,2.5831111109999974,92.9112181733015
23.542999999666662,2.5626666666666686,93.65244536940679
26.10566666633333,2.5324444446666696,94.77009476177858
28.638111111,2.584888888666665,92.84731775213618
31.222999999666666,2.5626666666666686,93.65244536940679
33.785666666333334,2.6026666666666713,92.2131147540982
36.388333333000006,2.538666666999994,94.53781511363759
38.927,2.5919999999999987,92.59259259259264
41.519,2.5359999996666716,94.6372239872024
44.05499999966667,2.5706666668333327,93.36099584456946
46.6256666665,2.5773333335000004,93.11950335662702
49.203,2.525333332999999,95.03695882986236
51.728333333,2.5466666669999967,94.24083768400001
54.275,2.5444444443333296,94.32314410892255
56.81944444433333,2.551555555666674,94.06026824185392
59.371,2.520000000000003,95.23809523809511
61.891000000000005,2.548888888333323,94.15867482435928
64.43988888833333,2.5093333336666745,95.6429330372416
66.949222222,2.4417777780000023,98.28904258297324
69.391,2.48711111099999,96.49749821732068
71.878111111,2.433777777666677,98.61212564365427
74.31188888866667,2.391111110833336,100.3717472235561
76.70299999950001,2.3591111114999848,101.7332328392967
79.062111111,2.312000000000012,103.80622837370188
81.374111111,2.2595555555000004,106.2155782874266
83.6336666665,2.231111111166669,107.5697211128592
85.86477777766667,2.1755555553333323,110.31664965376069
88.040333333,2.192444444333333,109.46685587418747
90.23277777733334,2.192000000333337,109.48905107824054
92.42477777766668,2.192888888666644,109.44466965032993
94.61766666633332,2.13733333316668,112.2894572763787
96.7549999995,2.1560000005000006,111.31725414858131
98.911,2.051999999499998,116.95906435598431
100.9629999995,2.0795555558333234,115.4092754707997
103.04255555533332,2.0537777776666815,116.85782298835979
105.096333333,2.0346666665000015,117.95543906601854
107.1309999995,1.9835555558333198,120.99484649885322
109.11455555533333,1.972444444666678,121.67643081098663
111.087,1.9200000000000017,124.99999999999989
113.007,1.9359999999999928,123.9669421487608
114.943,1.8888888889999862,127.05882352193865
116.83188888899998,1.9253333330000117,124.65373963376894
118.757222222,1.885333333333321,127.29844413012812
120.64255555533332,1.847111111166683,129.93262752255862
122.4896666665,1.841777777499999,130.30888032853363
124.331444444,1.8791111113333159,127.71996214194537
126.21055555533331,1.8880000000000052,127.11864406779625
128.09855555533332,1.8906666666666467,126.93935119887298
129.98922222199997,1.8755555553333636,127.96208532321619
131.86477777733333,1.8284444446666726,131.2591152003813
