cycle_onset,ioi,tempo
16.532333333,2.4639999999999986,97.40259740259745
18.996333333,2.450666666500002,97.93253537118684
21.4469999995,2.4453333338333287,98.14612866041196
23.89233333333333,2.441777777666669,98.28904259639093
26.334111111,2.453333333333333,97.82608695652175
28.78744444433333,2.4955555556666695,96.17097061014366
31.283,2.4680000000000035,97.24473257698527
33.751000000000005,2.430666666499995,98.73834339678697
36.1816666665,2.4346666665,98.5761226792563
38.616333333,2.4377777779999974,98.45031904298548
41.054111111,2.403555555333334,99.85207101514902
43.45766666633333,2.416888888999999,99.30121367693543
45.87455555533333,2.4142222220000065,99.41089838912076
48.28877777733334,2.399111111333333,100.03705075027446
50.68788888866667,2.413333333333327,99.44751381215497
53.101222222,2.38222222233334,100.74626865201716
55.48344444433334,2.4542222219999985,97.79065556843456
57.937666666333335,2.4186666666666667,99.22822491730982
60.356333333,2.4488888889999956,98.00362975961889
62.805222222,2.4484444440000033,98.02141951316403
65.253666666,2.466222222666673,97.31483148363378
67.71988888866667,2.4453333333333234,98.14612868048023
70.165222222,2.4480000000000075,98.0392156862742
72.613222222,2.4248888886666577,98.9736070471937
75.03811111066666,2.3155555556666627,103.64683300846242
77.35366666633332,2.3342222220000224,102.81797411489029
79.68788888833335,2.2488888893333296,106.7193675678422
81.93677777766668,2.152888888999996,111.47811725271086
84.08966666666667,2.070222221999998,115.92958352468125
86.15988888866667,1.9857777776666694,120.85944494857075
88.14566666633334,1.8631111110000091,128.81679390081143
90.00877777733335,1.7795555559999912,134.86513483145293
91.78833333333334,1.7199999999999847,139.53488372093148
93.50833333333333,1.6542222216666715,145.08328860326506
95.162555555,1.667111111500006,143.96161020368746
96.8296666665,1.604888888833358,149.54306286864707
98.43455555533336,1.661777777666643,144.4236426948686
100.096333333,1.701777777666635,141.02898930145398
101.79811111066664,1.680000000333365,142.8571428287955
103.478111111,1.656888889000001,144.8497853980116
105.135,1.620444444333316,148.10751509518175
106.75544444433332,1.6302222226666743,147.21919298058296
108.385666667,1.5457777769999836,155.26164470147026
109.93144444399998,1.5840000003333614,151.51515148326433
111.51544444433334,1.5635555553333234,153.49630474040694
113.07899999966666,1.540000000333336,155.84415581042308
114.619,1.4644444443333242,163.88467376053856
116.08344444433332,1.4608888886666733,164.28354124798884
117.544333333,1.4226666666666858,168.6972820993417
118.96699999966668,1.4413333338333132,166.51248837887172
120.4083333335,1.4000000000000057,171.42857142857073
121.8083333335,1.3799999995000007,173.91304354127274
123.188333333,1.5013333336666363,159.85790404976834
124.68966666666664,1.4728888886666738,162.9450814971243
126.16255555533331,1.4435555556666912,166.25615762266833
127.606111111,1.4702222219999754,163.2406288033946
129.07633333299998,1.3964444446666846,171.86505407831334
130.47277777766666,1.4395555558333228,166.71812284526246
131.9123333335,1.4191111108333132,169.11994992349128
133.3314444443333,1.451555555333357,165.33986530393787
134.78299999966666,1.4408888889999787,166.56384946279056
136.22388888866664,1.4515555556666584,165.3398652659731
137.6754444443333,1.448000000000036,165.74585635358704
139.12344444433333,1.455555555666649,164.88549617062142
140.57899999999998,1.4244444443333464,168.48673948271974
142.00344444433333,1.4373333329999696,166.9758813003226
143.4407777773333,1.439111111333375,166.7696108451512
144.87988888866667,1.4444444443333282,166.1538461666278
146.324333333,1.4600000005000027,164.3835615875396
147.7843333335,1.4662222218333056,163.68596548749179
149.2505555553333,1.4364444443333468,167.07920793371434
150.68699999966665,1.4666666673333282,163.63636356198404
152.15366666699998,1.4319999996666581,167.59776540214202
153.58566666666664,1.423999999333347,168.5393259215992
155.009666666,1.4248888896666756,168.4341858094937
156.43455555566666,1.4035555553333268,170.99430021706766
157.838111111,1.3795555556666557,173.96907215093816
159.21766666666664,1.3653333333333535,175.7812499999974
160.583,1.3644444439999859,175.89576552960955
161.94744444399998,1.3955555556666752,171.97452227930034
163.34299999966666,1.3920000003333541,172.41379306215887
164.735,1.3666666664999525,175.60975611898292
166.10166666649997,1.3311111108333478,180.3005008723479
167.4327777773333,1.343111111333343,178.68960950054642
168.77588888866666,1.3737777778333111,174.70074408869982
170.14966666649997,1.311555555833337,182.98881731129464
171.4612222223333,1.2986666663333324,184.8049281788515
172.75988888866664,1.2880000003333407,186.33540367848354
174.04788888899998,1.3151111110000215,182.49408585522633
175.363,1.3773333329999957,174.24975802861857
176.740333333,1.3884444443333166,172.85531371421905
178.1287777773333,1.417777778000044,169.27899683866576
179.54655555533336,1.4271111111666528,168.17190905605224
180.9736666665,1.4039999999999964,170.94017094017138
182.3776666665,1.3933333334999816,172.24880380714956
183.771,1.3920000000000243,172.41379310344527
185.163,1.3733333334999998,174.7572815321897
186.5363333335,1.3355555551666782,179.7004992203771
187.8718888886667,1.3217777776666253,181.57363821298262
189.1936666663333,1.3013333331666956,184.42622953181277
190.4949999995,1.2920000004999963,185.7585138600011
191.787,1.3284444439999845,180.66242896643317
193.115444444,1.3502222220000135,177.74851879159607
194.465666666,1.364000000499999,175.95307911438684
195.8296666665,1.3266666669999836,180.90452256761418
197.1563333335,1.3106666665000262,183.11291965705547
198.467,1.3151111110000215,182.49408585522633
199.78211111100003,1.3191111109999554,181.9407008239567
201.101222222,1.2897777780000013,186.07856647379745
202.391,1.2888888890000203,186.20689653566888
203.679888889,1.2853333329999828,186.72199174967108
204.965222222,1.3404444450000028,179.04509276398954
206.305666667,1.3537777773333062,177.28168095117942
207.6594444443333,1.368888888666703,175.32467535313248
209.028333333,1.2888888889999919,186.206896535673
210.317222222,1.3191111110000122,181.94070082394884
211.636333333,1.3137777776666155,182.67929636187105
212.95011111066663,1.316444444666672,182.30925047563915
214.2665555553333,1.3137777776667008,182.6792963618592
215.580333333,1.2586666666666417,190.6779661016987
216.83899999966664,1.2786666668333737,187.6955161381985
218.1176666665,1.2422222221666175,193.20214669916695
