cycle_onset,ioi,tempo
13.4976666665,1.9039999998333315,126.05042017910118
15.401666666333332,1.9680000001666702,121.95121950186706
17.369666666500002,1.9475555554999993,123.23140119018807
19.317222222,1.963555555333329,122.22725216412739
21.28077777733333,1.9582222223333332,122.56014524951429
23.238999999666664,1.9804444446666665,121.18491919645592
25.21944444433333,2.0124444440000033,119.25795055637302
27.231888888333334,1.9680000003333298,121.95121949153965
29.199888888666663,1.991111111333339,120.53571427226129
31.191000000000003,1.978666666499997,121.29380054930054
33.1696666665,2.0133333331666705,119.20529802311279
35.18299999966667,2.0115555556666607,119.31064957361333
37.19455555533333,2.042666666666676,117.49347258485585
39.23722222200001,2.0257777776666614,118.47301448653349
41.26299999966667,2.038666666833329,117.72400260646492
43.3016666665,1.9746666664999992,121.539500347868
45.276333333,2.0080000000000027,119.52191235059745
47.284333333,1.987555555333337,120.75134169507483
49.271888888333336,1.9591111113333284,122.50453719118627
51.230999999666665,1.9679999998333386,121.95121952252263
53.1989999995,1.8835555558333255,127.41859365747183
55.08255555533333,1.8177777776666773,132.0293398613702
56.900333333000006,1.6479999999999961,145.6310679611654
58.548333333,1.6186666669999994,148.27018118857703
60.167,1.5786666664999984,152.02702704307734
61.7456666665,1.497777777500005,160.2373887537527
63.243444444000005,1.429333333666662,167.91044772203637
64.67277777766667,1.3786666666666747,174.08123791102412
66.05144444433334,1.3608888886666506,176.35532334689225
67.41233333299999,1.3484444443333388,177.98286092435515
68.76077777733333,1.3395555553333338,179.1639018213609
70.10033333266666,1.3973333339999954,171.75572510889575
71.49766666666666,1.38488888833335,173.2991014815845
72.88255555500001,1.3884444444999815,172.85531369347
74.27099999949999,1.370666667000009,175.09727622200828
75.6416666665,1.3573333329999997,176.81728884499447
76.9989999995,1.3368888891666728,179.52127655844305
78.33588888866667,1.3537777778333293,177.28168088569973
79.6896666665,1.3306666664999938,180.3607214654769
81.020333333,1.3120000000000118,182.92682926829104
82.33233333300001,1.2706666664999915,188.8772298254049
83.6029999995,1.1946666669999928,200.89285708680566
84.79766666649999,1.155999999833341,207.61245677733606
85.95366666633333,1.1377777776666562,210.9375000206013
87.09144444399999,1.13955555550001,210.60842434723918
88.2309999995,1.1173333334999853,214.79713600614883
89.34833333299999,1.1706666670000203,205.011389463262
90.519,1.2382222219999903,193.82627426307155
91.757222222,1.2533333333333303,191.48936170212812
93.01055555533333,1.2613333333333117,190.27484143763542
94.27188888866664,1.2400000000000233,193.54838709677057
95.51188888866666,1.2355555553333346,194.24460435148265
96.747444444,1.22844444433332,195.36903040841105
97.97588888833332,1.217777777666683,197.08029198878208
99.193666666,1.200888888999998,199.8519614915018
100.394555555,1.218666667000008,196.9365426157163
101.613222222,1.2244444444999942,196.00725951923835
102.8376666665,1.2466666665000048,192.51336900969355
104.084333333,1.254666666999995,191.28586604907466
105.339,1.265333333000001,189.67334040823835
106.604333333,1.2413333334999948,193.34049406641589
107.8456666665,1.1853333335000116,202.47469063519563
109.031,1.1653333329999924,205.9496568094835
110.196333333,1.0799999999999983,222.22222222222257
111.276333333,1.0737777776666633,223.50993379796324
112.35011111066666,1.0711111113333374,224.06638999500612
113.421222222,1.0533333333333275,227.84810126582406
114.47455555533332,1.0568888889999926,227.08158113676762
115.53144444433332,1.0471111110000066,229.20203737576276
116.57855555533332,1.0480000000000018,229.00763358778588
117.62655555533333,1.0328888890000343,232.35800341733759
118.65944444433336,1.0764444440000034,222.95623460898204
