time_sec,frames
45.108333333333334,10826
50.5,12120
52.483333333333334,12596
53.891666666666666,12934
57.1125,13707
57.38333333333333,13772
59.1375,14193
59.4875,14277
62.395833333333336,14975
62.670833333333334,15041
65.525,15726
65.825,15798
69.33333333333333,16640
77.5375,18609
81.925,19662
115.58333333333333,27740
121.1125,29067
123.7875,29709
126.70833333333333,30410
140.5375,33729
143.39583333333334,34415
144.19583333333333,34607
146.23333333333332,35096
150.14583333333334,36035
169.9,40776
175.30416666666667,42073
196.24583333333334,47099
196.6375,47193
196.87916666666666,47251
197.34166666666667,47362
197.70416666666668,47449
197.9125,47499
198.32916666666668,47599
198.725,47694
198.9,47736
199.32083333333333,47837
199.70833333333334,47930
199.87916666666666,47971
200.27083333333334,48065
200.87083333333334,48209
201.22916666666666,48295
202.2,48528
202.5625,48615
202.77916666666667,48667
203.1625,48759
203.72083333333333,48893
204.1125,48987
205.075,49218
205.52916666666667,49327
206.1,49464
206.525,49566
207.125,49710
211.4,50736
217.675,52242
228.05416666666667,54733
233.66666666666666,56080
239.84583333333333,57563
243.00416666666666,58321
246.80833333333334,59234
250.09583333333333,60023
250.46666666666667,60112
251.77083333333334,60425
252.33333333333334,60560
253.60833333333332,60866
254.0875,60981
255.42083333333332,61301
255.89583333333334,61415
257.2083333333333,61730
257.70416666666665,61849
259.03333333333336,62168
259.4916666666667,62278
260.825,62598
261.2916666666667,62710
262.6166666666667,63028
263.1375,63153
264.3875,63453
264.9166666666667,63580
267.60833333333335,64226
268.89166666666665,64534
269.34583333333336,64643
270.7583333333333,64982
271.25,65100
272.96666666666664,65512
278.47083333333336,66833
279.7625,67143
280.2125,67251
281.64166666666665,67594
282.12916666666666,67711
285.87916666666666,68611
287.8125,69075
289.78333333333336,69548
292.55833333333334,70214
294.35,70644
296.1666666666667,71080
307.1958333333333,73727
308.9916666666667,74158
309.90416666666664,74377
311.6791666666667,74803
319.6125,76707
320.51666666666665,76924
321.20416666666665,77089
322.9166666666667,77500
