2nd Level m.cycle,J2 Instances,J1 Instances,Dun Instances,Mean J2 Onsets,Mean J1 Onsets,Mean Dun Onsets,Virtual Onset,Parts,Comment,IOI,bpm,Smoothed bpm,cpm
9.228333333,0,0,1,,,9.228333333,9.228333333,1,,,,,
11.45766667,1,1,1,11.45766667,11.44433333,11.447,11.44966667,,,2.221333333,108.0432173,108.0432173,27.01080432
13.663,1,1,1,13.663,13.66566667,13.663,13.66388889,,,2.214222222,108.3902047,108.216711,27.09755118
15.847,1,1,1,15.839,15.84166667,15.847,15.84255556,,,2.178666667,110.1591187,108.8641802,27.53977968
18.04966667,1,1,1,18.04166667,18.05233333,18.04966667,18.04788889,,,2.205333333,108.8270859,109.1254698,27.20677146
20.24166667,1,1,1,20.24166667,20.23366667,20.247,20.24077778,,,2.192888889,109.4446697,109.4769581,27.36116741
22.42566667,1,1,1,22.42033333,22.43633333,22.42566667,22.42744444,,,2.186666667,109.7560975,109.3426177,27.43902439
24.599,0,1,1,,24.61766667,24.599,24.60833333,,,2.180888889,110.0468718,109.749213,27.51171796
26.78033333,1,1,1,26.77766667,26.783,26.78033333,26.78033333,,,2.172,110.4972376,110.100069,27.62430939
28.927,1,1,1,28.927,28.90833333,28.90833333,28.91455556,,,2.134222222,112.4531445,110.9990846,28.11328613
31.047,1,1,1,31.07366667,31.07366667,31.047,31.06477778,,,2.150222222,111.6163704,111.5222508,27.9040926
33.18033333,1,1,1,33.159,33.15633333,33.18033333,33.16522222,,,2.100444445,114.2615319,112.7770156,28.56538298
35.29233333,1,1,1,35.29766667,35.26566667,35.29233333,35.28522222,,,2.12,113.2075472,113.0284832,28.3018868
37.383,1,1,1,37.39366667,37.36966667,37.383,37.38211111,,,2.096888889,114.4552777,113.9747856,28.61381941
39.535,1,1,1,39.543,39.52166667,39.535,39.53322222,,,2.151111111,111.5702479,113.0776909,27.89256198
41.64166667,1,1,0,41.64166667,41.64966667,,41.64566667,,,2.112444444,113.6124553,113.2126603,28.40311383
43.767,1,1,1,43.78033333,43.76433333,43.767,43.77055556,,,2.124888889,112.9470822,112.7099285,28.23677054
45.85233333,1,1,1,45.86833333,45.84433333,45.85233333,45.855,,,2.084444444,115.1385928,113.8993767,28.78464819
47.87366667,1,1,1,47.87633333,47.88966667,47.87366667,47.87988889,,,2.024888889,118.5250219,115.536899,29.63125549
49.85766667,1,1,1,49.85766667,49.831,49.84966667,49.84611111,,,1.966222222,122.0614828,118.5750325,30.5153707
51.79366667,1,1,1,51.791,51.783,51.79366667,51.78922222,,,1.943111111,123.5132662,121.3665903,30.87831656
53.70566667,1,1,1,53.727,53.703,53.70566667,53.71188889,,,1.922666667,124.8266297,123.4671262,31.20665742
55.61233333,1,1,1,55.61233333,55.58833333,55.591,55.59722222,,,1.885333333,127.2984442,125.21278,31.82461104
57.47633333,1,1,1,57.463,57.46033333,57.47633333,57.46655556,,,1.869333333,128.3880171,126.837697,32.09700428
59.335,1,0,1,59.335,,59.33766667,59.33633333,,,1.869777778,128.3574994,128.0146536,32.08937484
61.20166667,1,1,1,61.20166667,61.183,61.199,61.19455556,,,1.858222222,129.1557044,128.6337403,32.2889261
63.031,1,0,1,63.02833333,,63.031,63.02966667,,,1.835111111,130.7822717,129.4318252,32.69556793
64.759,0,1,1,,64.74566667,64.759,64.75233333,,,1.722666666,139.3188855,133.0856205,34.82972137
66.40166667,0,1,1,,66.37233333,66.40166667,66.387,,,1.634666667,146.8189233,138.9733602,36.70473082
67.96966667,0,0,1,,,67.96966667,67.96966667,,,1.582666667,151.6427969,145.9268686,37.91069923
69.42033333,1,1,1,69.41233333,69.399,69.42033333,69.41055556,,,1.440888888,166.5638495,155.0085233,41.64096238
70.88433333,0,0,1,,,70.88433333,70.88433333,,,1.473777778,162.8468034,160.35115,40.71170085
72.28966667,1,1,1,72.28966667,72.279,72.319,72.29588889,,,1.411555556,170.0251889,166.4786139,42.50629723
73.81233333,1,1,1,73.82033333,73.80433333,73.81233333,73.81233333,,,1.516444444,158.2649473,163.7123132,39.56623681
75.327,1,1,1,75.327,75.31633333,75.335,75.32611111,,,1.513777778,158.5437463,162.2779608,39.63593658
76.791,1,1,1,76.791,76.78033333,76.791,76.78744444,,,1.461333333,164.2335766,160.3474234,41.05839416
