Section_Name,Start_Timestamp,End_Timestamp,Mode,Start_sec,End_sec,Duration,Cycle_Onsets,Cycle_Periods,Total_Cycles,total_feet_onsets
Section_1,"00:02:14,320","00:03:34,260",au,134.32,214.26,79.94,"[134.626 136.696 138.773 140.827 142.882 144.909 146.935 148.968 150.994
 153.029 155.094 157.116 159.155 161.18  163.184 165.194 167.162 169.136
 171.12  173.082 175.031 176.969 178.894 180.811 182.727 184.654 186.548
 188.418 190.294 192.174 194.058 195.941 197.771 199.579 201.414 203.232
 205.079 206.873 208.677 210.49  212.316 214.129]","[2.07  2.077 2.054 2.055 2.027 2.026 2.033 2.026 2.035 2.065 2.022 2.039
 2.025 2.004 2.01  1.968 1.974 1.984 1.962 1.949 1.938 1.925 1.917 1.916
 1.927 1.894 1.87  1.876 1.88  1.884 1.883 1.83  1.808 1.835 1.818 1.847
 1.794 1.804 1.813 1.826 1.813]",41,5
Section_2,"00:03:34,020","00:04:04,660",au,214.02,244.66,30.64,"[214.129 215.9   217.67  219.454 221.226 223.014 224.787 226.565 228.358
 230.131 231.914 233.675 235.456 237.234 239.015 240.807 242.56  244.331]","[1.771 1.77  1.784 1.772 1.788 1.773 1.778 1.793 1.773 1.783 1.761 1.781
 1.778 1.781 1.792 1.753 1.771]",17,17
