Section_Name,Start_Timestamp,End_Timestamp,Mode,Start_sec,End_sec,Duration,Cycle_Onsets,Cycle_Periods,Total_Cycles,total_feet_onsets
Section_1,"00:02:14,400","00:02:25,000",in,134.4,145.0,10.6,[134.482 136.291 137.843 139.3   140.698 142.032 143.335 144.671],[1.809 1.552 1.457 1.398 1.334 1.303 1.336],7,61
Section_2,"00:02:58,680","00:03:20,540",in,178.68,200.54,21.86,"[179.086 180.268 181.427 182.586 183.715 184.816 185.907 187.021 188.123
 189.219 190.308 191.403 192.49  193.568 194.608 195.659 196.711 197.755
 198.807 199.899]","[1.182 1.159 1.159 1.129 1.101 1.091 1.114 1.102 1.096 1.089 1.095 1.087
 1.078 1.04  1.051 1.052 1.044 1.052 1.092]",19,161
Section_3,"00:04:13,240","00:04:32,580",in,253.24,272.58,19.34,"[253.739 254.792 255.832 256.848 257.875 258.905 259.93  260.918 261.975
 263.004 264.044 265.044 266.071 267.096 268.128 269.07  270.046 271.019
 272.102]","[1.053 1.04  1.016 1.027 1.03  1.025 0.988 1.057 1.029 1.04  1.    1.027
 1.025 1.032 0.942 0.976 0.973 1.083]",18,260
