Section_Name,Start_Timestamp,End_Timestamp,Mode,Start_sec,End_sec,Duration,Cycle_Onsets,Cycle_Periods,Total_Cycles,total_feet_onsets
Section_1,"00:01:02,340","00:01:36,420",in,62.34,96.42,34.08,"[63.643 66.02  68.381 70.713 73.01  75.252 77.465 79.596 81.724 83.795
 85.874 87.888 89.9   91.892 93.835 95.794]","[2.377 2.361 2.332 2.297 2.242 2.213 2.131 2.128 2.071 2.079 2.014 2.012
 1.992 1.943 1.959]",15,95
Section_2,"00:02:10,540","00:02:33,400",in,130.54,153.4,22.86,"[130.772 132.556 134.326 136.031 137.807 139.491 141.19  142.927 144.594
 146.268 147.977 149.719 151.436 153.158]","[1.784 1.77  1.705 1.776 1.684 1.699 1.737 1.667 1.674 1.709 1.742 1.717
 1.722]",13,125
Section_3,"00:02:52,160","00:03:42,720",in,172.16,222.72,50.56,"[173.499 175.172 176.827 178.463 180.135 181.807 183.415 185.044 186.722
 188.354 190.016 191.627 193.271 194.872 196.491 198.13  199.739 201.364
 202.95  204.524 206.1   207.679 209.253 210.802 212.315 213.818 215.33
 216.801 218.249 219.689 221.194]","[1.673 1.655 1.636 1.672 1.672 1.608 1.629 1.678 1.632 1.662 1.611 1.644
 1.601 1.619 1.639 1.609 1.625 1.586 1.574 1.576 1.579 1.574 1.549 1.513
 1.503 1.512 1.471 1.448 1.44  1.505]",30,230
