Section_Name,Start_Timestamp,End_Timestamp,Mode,Start_sec,End_sec,Duration,Cycle_Onsets,Cycle_Periods,Total_Cycles,total_feet_onsets
Section_1,00:02:46:13,00:02:51:21,in,166.13,171.21,5.08,[166.954 169.037 171.12 ],[2.083 2.083],2,13
Section_2,00:03:45:15,00:04:16:08,in,225.15,256.08,30.17,"[225.563 227.527 229.514 231.441 233.362 235.221 237.079 238.936 240.766
 242.552 244.344 246.119 247.886 249.666 251.472 253.271 255.054]","[1.964 1.987 1.927 1.921 1.859 1.858 1.857 1.83  1.786 1.792 1.775 1.767
 1.78  1.806 1.799 1.783]",16,71
Section_3,00:05:40:13,00:06:03:06,in,340.13,363.06,22.18,"[340.954 342.421 343.856 345.31  346.777 348.253 349.706 351.14  352.584
 354.008 355.436 356.838 358.261 359.678 361.098 362.509]","[1.467 1.435 1.454 1.467 1.476 1.453 1.434 1.444 1.424 1.428 1.402 1.423
 1.417 1.42  1.411]",15,105
Section_4,00:05:43:14,00:06:03:06,in,343.14,363.06,19.17,"[343.856 345.31  346.777 348.253 349.706 351.14  352.584 354.008 355.436
 356.838 358.261 359.678 361.098 362.509]","[1.454 1.467 1.476 1.453 1.434 1.444 1.424 1.428 1.402 1.423 1.417 1.42
 1.411]",13,138
Section_5,00:06:17:08,00:06:30:14,in,377.08,390.14,13.06,"[377.389 378.732 380.074 381.409 382.737 384.052 385.329 386.59  387.848
 389.123]",[1.343 1.342 1.335 1.328 1.315 1.277 1.261 1.258 1.275],9,185
