Section_Name,Start_Timestamp,End_Timestamp,Mode,Start_sec,End_sec,Duration,Cycle_Onsets,Cycle_Periods,Total_Cycles,total_feet_onsets
Section_1,"00:01:34,900","00:01:46,880",au,94.9,106.88,11.98,[ 95.363  96.741  98.085  99.421 100.739 102.047 103.344 104.626 105.923],[1.378 1.344 1.336 1.318 1.308 1.297 1.282 1.297],8,6
Section_2,"00:01:46,880","00:02:01,420",au,106.88,121.42,14.54,"[107.203 108.48  109.772 111.028 112.311 113.549 114.776 115.967 117.137
 118.271 119.389 120.58 ]",[1.277 1.292 1.256 1.283 1.238 1.227 1.191 1.17  1.134 1.118 1.191],11,6
Section_3,"00:02:01,420","00:02:13,840",au,121.42,133.84,12.42,"[121.812 123.023 124.22  125.411 126.608 127.781 128.928 130.058 131.182
 132.328 133.499]",[1.211 1.197 1.191 1.197 1.173 1.147 1.13  1.124 1.146 1.171],10,6
Section_4,"00:02:25,840","00:02:38,020",au,145.84,158.02,12.18,"[146.084 147.255 148.404 149.549 150.699 151.842 152.993 154.147 155.286
 156.439 157.58 ]",[1.171 1.149 1.145 1.15  1.143 1.151 1.154 1.139 1.153 1.141],10,18
Section_5,"00:02:28,240","00:02:38,740",au,148.24,158.74,10.5,[148.404 149.549 150.699 151.842 152.993 154.147 155.286 156.439 157.58 ],[1.145 1.15  1.143 1.151 1.154 1.139 1.153 1.141],8,25
Section_6,"00:02:40,700","00:02:51,880",au,160.7,171.88,11.18,"[161.136 162.315 163.492 164.672 165.823 166.978 168.13  169.29  170.454
 171.579]",[1.179 1.177 1.18  1.151 1.155 1.152 1.16  1.164 1.125],9,25
Section_7,"00:02:41,700","00:02:59,200",au,161.7,179.2,17.5,"[162.315 163.492 164.672 165.823 166.978 168.13  169.29  170.454 171.579
 172.723 173.868 174.991 176.084 177.169 178.251]","[1.177 1.18  1.151 1.155 1.152 1.16  1.164 1.125 1.144 1.145 1.123 1.093
 1.085 1.082]",14,25
