Section_Name,Start_Timestamp,End_Timestamp,Mode,Start_sec,End_sec,Duration,Cycle_Onsets,Cycle_Periods,Total_Cycles,total_feet_onsets
Section_1,"00:04:04,280","00:04:32,640",in,244.28,272.64,28.36,"[244.331 246.06  247.774 249.476 251.187 252.9   254.614 256.331 258.055
 259.788 261.542 263.305 265.002 266.663 268.318 269.978 271.647]","[1.729 1.714 1.702 1.711 1.713 1.714 1.717 1.724 1.733 1.754 1.763 1.697
 1.661 1.655 1.66  1.669]",16,63
