Section_Name,Start_Timestamp,End_Timestamp,Mode,Start_sec,End_sec,Duration,Cycle_Onsets,Cycle_Periods,Total_Cycles,total_feet_onsets
Section_1,"00:01:10,780","00:01:30,340",au,70.78,90.34,19.56,"[72.259 73.728 75.142 76.437 77.672 78.873 80.048 81.244 82.464 83.701
 84.923 86.132 87.268 88.42  89.562]","[1.469 1.414 1.295 1.235 1.201 1.175 1.196 1.22  1.237 1.222 1.209 1.136
 1.152 1.142]",14,7
Section_2,"00:01:30,340","00:01:54,860",au,90.34,114.86,24.52,"[ 90.746  91.967  93.174  94.344  95.514  96.684  97.855  99.019 100.2
 101.357 102.508 103.657 104.803 105.943 107.066 108.206 109.331 110.415
 111.459 112.505 113.598 114.736]","[1.221 1.207 1.17  1.17  1.17  1.171 1.164 1.181 1.157 1.151 1.149 1.146
 1.14  1.123 1.14  1.125 1.084 1.044 1.046 1.093 1.138]",21,13
Section_3,"00:02:22,620","00:02:37,840",au,142.62,157.84,15.22,"[142.965 144.078 145.163 146.227 147.259 148.342 149.382 150.433 151.468
 152.546 153.619 154.62  155.631 156.63  157.663]","[1.113 1.085 1.064 1.032 1.083 1.04  1.051 1.035 1.078 1.073 1.001 1.011
 0.999 1.033]",14,40
Section_4,"00:02:38,460","00:02:59,040",au,158.46,179.04,20.58,"[158.747 159.846 160.916 161.998 163.002 164.019 165.01  166.002 166.998
 167.971 168.959 169.871 170.847 171.79  172.754 173.715 174.632 175.579
 176.506 177.419 178.36 ]","[1.099 1.07  1.082 1.004 1.017 0.991 0.992 0.996 0.973 0.988 0.912 0.976
 0.943 0.964 0.961 0.917 0.947 0.927 0.913 0.941]",20,80
Section_5,"00:03:01,280","00:03:20,060",au,181.28,200.06,18.78,"[181.334 182.331 183.32  184.283 185.228 186.178 187.132 188.107 189.067
 190.005 191.001 191.952 192.926 193.914 194.907 195.843 196.81  197.759
 198.735 199.742]","[0.997 0.989 0.963 0.945 0.95  0.954 0.975 0.96  0.938 0.996 0.951 0.974
 0.988 0.993 0.936 0.967 0.949 0.976 1.007]",19,114
Section_6,"00:03:42,360","00:04:01,220",au,222.36,241.22,18.86,"[223.277 224.348 225.416 226.462 227.507 228.481 229.459 230.418 231.403
 232.41  233.403 234.404 235.42  236.358 237.339 238.258 239.241 240.198
 241.191]","[1.071 1.068 1.046 1.045 0.974 0.978 0.959 0.985 1.007 0.993 1.001 1.016
 0.938 0.981 0.919 0.983 0.957 0.993]",18,146
