Section_Name,Start_Timestamp,End_Timestamp,Mode,Start_sec,End_sec,Duration,Cycle_Onsets,Cycle_Periods,Total_Cycles,total_feet_onsets
Section_1,"00:00:53,800",02:57:48,in,53.8,177.806,124.006,"[ 55.219  56.79   58.339  59.864  61.374  62.879  64.357  65.783  67.206
  68.594  70.008  71.379  72.763  74.185  75.577  76.921  78.272  79.578
  80.903  82.201  83.494  84.771  86.051  87.326  88.588  89.836  91.051
  92.27   93.481  94.698  95.899  97.107  98.293  99.531 100.737 101.943
 103.143 104.371 105.57  106.774 107.951 109.142 110.33  111.515 112.716
 113.903 115.085 116.253 117.418 118.584 119.791 120.978 122.17  123.351
 124.547 125.727 126.897 128.083 129.251 130.421 131.586 132.766 133.912
 135.083 136.263 137.42  138.6   139.78  140.971 142.148 143.331 144.503
 145.655 146.794 147.954 149.102 150.266 151.427 152.596 153.758 154.913
 156.074 157.235 158.39  159.542 160.698 161.841 162.986 164.107 165.239
 166.361 167.507 168.643 169.776 170.919 172.066 173.203]","[1.571 1.549 1.525 1.51  1.505 1.478 1.426 1.423 1.388 1.414 1.371 1.384
 1.422 1.392 1.344 1.351 1.306 1.325 1.298 1.293 1.277 1.28  1.275 1.262
 1.248 1.215 1.219 1.211 1.217 1.201 1.208 1.186 1.238 1.206 1.206 1.2
 1.228 1.199 1.204 1.177 1.191 1.188 1.185 1.201 1.187 1.182 1.168 1.165
 1.166 1.207 1.187 1.192 1.181 1.196 1.18  1.17  1.186 1.168 1.17  1.165
 1.18  1.146 1.171 1.18  1.157 1.18  1.18  1.191 1.177 1.183 1.172 1.152
 1.139 1.16  1.148 1.164 1.161 1.169 1.162 1.155 1.161 1.161 1.155 1.152
 1.156 1.143 1.145 1.121 1.132 1.122 1.146 1.136 1.133 1.143 1.147 1.137]",96,338
